"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2014-15","Spring","CS","2114","Softw Des & Data Structures","Barnette","2.53","0","15","5","10","35","10","10","5","0","5","0","5","3","20","12276","  3"
"2014-15","Spring","CS","2114","Softw Des & Data Structures","Barnette","2.87","0","20","15","20","20","15","0","5","5","0","0","0","3","20","19504","  3"
"2015-16","Fall","CS","5704","Software Engineering","Servant","3.62","60","15","5","5","5","5","5","0","0","0","0","0","0","20","88489","  3"
"2015-16","Fall","CS","3704","Intermed Software Des","Meng","2.76","15","15","0","20","20","0","15","5","0","5","5","0","2","20","89452","  3"
"2015-16","Fall","CS","1114","Intro to Software Design","Barnette","2.5","5","5","20","5","10","15","15","20","0","5","0","0","4","20","89509","  3"
"2016-17","Fall","CS","4634","Design Of Information","Harrison","3.23","25","10","20","25","10","5","0","0","5","0","0","0","0","20","82483","  3"
"2016-17","Fall","CS","5774","User Interface Software","Luther","3.74","45","35","15","5","0","0","0","0","0","0","0","0","0","20","88624","  3"
"2017-18","Fall","CS","4234","Parallel Computation","Feng","3.38","30","20","15","20","5","5","5","0","0","0","0","0","0","20","82578","  3"
"2017-18","Fall","CS","5984","SS: Deep Learning","Reddy","3.74","50","30","10","10","0","0","0","0","0","0","0","0","0","20","89688","  3"
"2018-19","Fall","CS","3654","Intro Data Analytics & Visual","Hauck","3.52","40","25","5","15","10","5","0","0","0","0","0","0","1","20","82714","  3"
"2018-19","Fall","CS","3654","Intro Data Analytics & Visual","Lucero","3.53","50","10","10","15","10","5","0","0","0","0","0","0","0","20","82715","  3"
"2018-19","Fall","CS","4254","Network Arch Prog","Viswanath","2.92","10","0","5","45","25","10","5","0","0","0","0","0","1","20","89911","  3"
"2018-19","Fall","CS","4604","Int Data Base Mgt Sys","Prakash","3.07","15","20","25","15","10","0","5","5","0","0","0","5","3","20","89969","  3"
"2018-19","Spring","CS","5754","Virtual Environments","Gracanin","3.74","50","30","10","10","0","0","0","0","0","0","0","0","0","20","12885","  3"
"2019-20","Fall","CS","4124","Theory of Computation","Watson","2.16","0","0","5","20","15","5","20","20","5","0","10","0","2","20","82837","  3"
"2019-20","Fall","CS","5984","SS: Intro to Deep Learning","Reddy","3.84","55","40","5","0","0","0","0","0","0","0","0","0","0","20","91040","  3"
"2019-20","Spring","CS","5754","Virtual Environments","Bowman","3.66","35","40","15","5","5","0","0","0","0","0","0","0","0","20","13159","  3"
"2019-20","Spring","CS","6804","TS: Causal Reasoning","Huang","4","100","0","0","0","0","0","0","0","0","0","0","0","0","20","19698","  3"
"2019-20","Spring","CS","6604","Adv Tops Data & Info","Reddy","3.91","70","30","0","0","0","0","0","0","0","0","0","0","0","20","20614","  3"
"2020-21","Fall","CS","5525","Data Analytics","Reddy","3.76","35","55","10","0","0","0","0","0","0","0","0","0","0","20","92036","  3"
"2020-21","Spring","CS","2164","Foundations Security Environ","Suong","3.65","50","25","10","10","0","0","5","0","0","0","0","0","3","20","21497","  3"
"2020-21","Spring","CS","3654","Intro Data Analytics & Visual","North","3.47","50","10","20","10","5","0","0","0","0","0","0","5","0","20","21831","  3"
"2012-13","Fall","CS","1114","Intro to Software Design","Edwards","2.38","4.8","14.3","0","19","9.5","4.8","23.8","9.5","0","4.8","4.8","4.8","2","21","91961","  3"
"2012-13","Fall","CS","1124","Intro to Media Computation","Barnette","2.75","9.5","14.3","19","9.5","14.3","4.8","9.5","14.3","0","0","0","4.8","2","21","91964","  3"
"2012-13","Fall","CS","5604","Info Storage and Ret","Fox","3.69","38.1","38.1","14.3","9.5","0","0","0","0","0","0","0","0","0","21","97518","  3"
"2012-13","Spring","CS","1124","Intro to Media Computation","Harrison","2.93","14.3","4.8","23.8","28.6","9.5","9.5","0","0","4.8","0","0","4.8","0","21","12090","  3"
"2012-13","Spring","CS","4204","Computer Graphics","Gracanin","2.8","19","4.8","4.8","28.6","9.5","0","23.8","0","4.8","4.8","0","0","0","21","12119","  3"
"2012-13","Spring","CS","6804","TS:Learng & Seq Decisn Making","Das","3.77","57.1","23.8","9.5","9.5","0","0","0","0","0","0","0","0","0","21","18162","  3"
"2013-14","Fall","CS","3824","Intro Comp Bio Bioinformatics","Zhang","3.71","47.6","47.6","0","0","0","0","0","0","0","4.8","0","0","1","21","92093","  3"
"2013-14","Fall","CS","4704","Software Engineering","Tilevich","4","100","0","0","0","0","0","0","0","0","0","0","0","0","21","92101","  3"
"2013-14","Fall","CS","6604","TS:Data Mining Large Networks","Prakash","3.81","57.1","28.6","14.3","0","0","0","0","0","0","0","0","0","0","21","92139","  3"
"2013-14","Spring","CS","5114","Theory of Algorithms","Shaffer","3.41","42.9","14.3","23.8","9.5","0","0","4.8","0","0","0","0","4.8","0","21","12261","  3"
"2014-15","Spring","CS","1114","Intro to Software Design","Tilevich","3.08","28.6","14.3","14.3","14.3","9.5","9.5","0","0","0","0","4.8","4.8","3","21","12261","  3"
"2014-15","Spring","CS","4784","Human-Computer Interact Capstn","Luther","3.6","19","47.6","23.8","9.5","0","0","0","0","0","0","0","0","0","21","12306","  3"
"2015-16","Spring","CS","6204","TS:Cloud Computing","Butt","3.89","61.9","38.1","0","0","0","0","0","0","0","0","0","0","0","21","12589","  3"
"2016-17","Fall","CS","4644","Creative Computing Studio","McCrickard","3.72","81","9.5","0","0","4.8","0","0","0","0","0","0","4.8","0","21","88983","  3"
"2016-17","Spring","CS","4284","Systems & Networking Capstone","Back","3.6","42.9","14.3","23.8","19","0","0","0","0","0","0","0","0","0","21","12618","  3"
"2017-18","Fall","CS","5834","Intro to Urban Computing","Ramakrishnan","3.83","61.9","28.6","4.8","4.8","0","0","0","0","0","0","0","0","0","21","88913","  3"
"2017-18","Spring","CS","4984","SS: Software Reverse Eng","Hay","3.74","81","0","9.5","0","0","0","9.5","0","0","0","0","0","0","21","20314","  3"
"2018-19","Fall","CS","5744","Software Design and Quality","Edwards","3.76","85.7","0","0","9.5","0","0","0","0","0","4.8","0","0","0","21","82782","  3"
"2018-19","Spring","CS","5714","Usability Engineering","McCrickard","3.83","71.4","23.8","0","0","0","0","4.8","0","0","0","0","0","0","21","12883","  3"
"2019-20","Fall","CS","4284","Systems & Networking Capstone","Butt","4","100","0","0","0","0","0","0","0","0","0","0","0","0","21","82842","  3"
"2019-20","Fall","CS","5764","Information Visualization","Polys","3.8","52.4","38.1","4.8","4.8","0","0","0","0","0","0","0","0","0","21","82920","  3"
"2019-20","Fall","CS","5704","Software Engineering","Servant Cortes","4","100","0","0","0","0","0","0","0","0","0","0","0","0","21","90113","  3"
"2019-20","Fall","CS","5614","Database Management Systems","Lu","3.63","28.6","42.9","14.3","14.3","0","0","0","0","0","0","0","0","0","21","91029","  3"
"2019-20","Spring","CS","3654","Intro Data Analytics & Visual","Mitra","3.86","66.7","23.8","9.5","0","0","0","0","0","0","0","0","0","1","21","13018","  3"
"2020-21","Fall","CS","5114","Theory of Algorithms","Heath","3.66","47.6","33.3","4.8","4.8","4.8","0","4.8","0","0","0","0","0","0","21","83110","  3"
"2020-21","Spring","CS","5525","Data Analytics","Karpatne","3.39","9.5","33.3","23.8","28.6","4.8","0","0","0","0","0","0","0","0","21","13295","  3"
"2021-22","Fall","CS","3824","Intro Comp Bio Bioinformatics","Heath","3.18","52.4","19","4.8","4.8","0","0","0","4.8","0","0","0","14.3","1","21","83122","  3"
"2021-22","Fall","CS","5714","Usability Engineering","Gabbard","3.94","81","19","0","0","0","0","0","0","0","0","0","0","0","21","91809","  3"
"2021-22","Fall","CS","3724","Human-Computr Intrctn","Kulak","3.51","47.6","19","9.5","9.5","4.8","0","4.8","4.8","0","0","0","0","0","21","92081","  3"
"2021-22","Fall","CS","4984","SS: Open Source Intel Lab","Luther","3.66","61.9","23.8","0","4.8","0","0","4.8","0","4.8","0","0","0","0","21","92378","  3"
"2015-16","Fall","CS","1604","Introduction to the Internet","Baidya","3.42","44.6","21.5","6.2","10.8","3.1","4.6","3.1","3.1","0","0","1.5","1.5","1","65","86843","  1"
"2013-14","Fall","CS","5744","Software Design and Quality","Egyhazy","3.65","40.9","36.4","9.1","9.1","0","0","4.5","0","0","0","0","0","0","22","96471","  3"
"2013-14","Fall","CS","5314","Programming Languages","Gracanin","3.77","54.5","31.8","0","13.6","0","0","0","0","0","0","0","0","0","22","98514","  3"
"2013-14","Spring","CS","5704","Software Engineering","Kulczycki","3.62","31.8","31.8","27.3","9.1","0","0","0","0","0","0","0","0","0","22","20273","  3"
"2014-15","Fall","CS","3654","Intro Data Analytics & Visual","Olteanu Roberts","3.87","77.3","13.6","0","9.1","0","0","0","0","0","0","0","0","0","22","88805","  3"
"2014-15","Spring","CS","2114","Softw Des & Data Structures","Fouh Mbindi","2.97","0","31.8","13.6","9.1","27.3","0","9.1","9.1","0","0","0","0","3","22","12277","  3"
"2015-16","Fall","CS","1114","Intro to Software Design","Leal","2.3","4.5","18.2","9.1","13.6","4.5","9.1","9.1","4.5","9.1","0","4.5","13.6","3","22","82158","  3"
"2015-16","Fall","CS","1114","Intro to Software Design","Barnette","2.18","0","13.6","18.2","4.5","9.1","0","9.1","18.2","4.5","4.5","13.6","4.5","4","22","82161","  3"
"2015-16","Fall","CS","4234","Parallel Computation","Cameron","3.24","36.4","0","18.2","27.3","0","0","18.2","0","0","0","0","0","1","22","82201","  3"
"2015-16","Fall","CS","4784","Human-Computer Interact Capstn","Tatar","3.7","54.5","40.9","0","0","0","0","0","0","0","0","0","4.5","0","22","82207","  3"
"2015-16","Fall","CS","5014","Research Meth in CS","Shaffer","3.8","54.5","31.8","9.1","4.5","0","0","0","0","0","0","0","0","0","22","82212","  3"
"2015-16","Spring","CS","1114","Intro to Software Design","Edwards","2.52","13.6","9.1","4.5","18.2","9.1","9.1","4.5","13.6","9.1","4.5","0","4.5","5","22","12498","  3"
"2016-17","Fall","CS","5764","Information Visualization","North","3.72","54.5","22.7","9.1","9.1","4.5","0","0","0","0","0","0","0","0","22","88985","  3"
"2016-17","Spring","CS","5526","Data Analytics","Huang","3.84","72.7","18.2","0","4.5","4.5","0","0","0","0","0","0","0","0","22","12643","  3"
"2016-17","Spring","CS","4984","SS: Capstone in Social Network","Krishnan","3.72","31.8","50","18.2","0","0","0","0","0","0","0","0","0","0","22","19938","  3"
"2017-18","Spring","CS","5714","Usability Engineering","Gabbard","3.91","77.3","18.2","4.5","0","0","0","0","0","0","0","0","0","0","22","12797","  3"
"2018-19","Fall","CS","6804","AT:Machine Lrnng Meets Physics","Karpatne","3.95","90.9","4.5","4.5","0","0","0","0","0","0","0","0","0","0","22","90786","  3"
"2018-19","Spring","CS","4284","Systems & Networking Capstone","Cameron","4","100","0","0","0","0","0","0","0","0","0","0","0","0","22","12826","  3"
"2018-19","Spring","CS","4784","Human-Computer Interact Capstn","McCrickard","3.96","86.4","13.6","0","0","0","0","0","0","0","0","0","0","0","22","12833","  3"
"2018-19","Spring","CS","4884","Comp Bio & Bioinfo Capstone","Murali","3.99","95.5","4.5","0","0","0","0","0","0","0","0","0","0","0","22","12835","  3"
"2018-19","Spring","CS","3654","Intro Data Analytics & Visual","Jiang","3.55","36.4","27.3","13.6","18.2","0","0","4.5","0","0","0","0","0","0","22","19849","  3"
"2018-19","Spring","CS","4984","SS:Data Sci & Anlytcs Capstone","Mitra","3.84","68.2","22.7","0","9.1","0","0","0","0","0","0","0","0","0","22","20094","  3"
"2020-21","Fall","CS","5204","Operating Systems","Butt","3.95","81.8","18.2","0","0","0","0","0","0","0","0","0","0","0","22","83111","  3"
"2020-21","Fall","CS","5744","Software Design and Quality","Edwards","3.79","63.6","18.2","9.1","9.1","0","0","0","0","0","0","0","0","0","22","83134","  3"
"2020-21","Fall","CS","4824","Machine Learning","Jin","3.21","13.6","36.4","0","22.7","9.1","9.1","9.1","0","0","0","0","0","2","22","92193","  3"
"2020-21","Spring","CS","5014","Research Meth in CS","Shaffer","3.75","59.1","18.2","9.1","13.6","0","0","0","0","0","0","0","0","0","22","13278","  3"
"2021-22","Spring","CS","5590","System and Software Security","Yao","3.84","68.2","18.2","9.1","4.5","0","0","0","0","0","0","0","0","0","22","13425","  3"
"2021-22","Spring","CS","4824","Machine Learning","Bhattacharya","2.82","36.4","0","0","36.4","0","0","9.1","0","0","9.1","0","9.1","3","22","20573","  3"
"2012-13","Fall","CS","1114","Intro to Software Design","Edwards","2.4","13","13","8.7","0","8.7","13","21.7","0","4.3","8.7","0","8.7","3","23","91959","  3"
"2012-13","Spring","CS","5744","Software Design and Quality","Egyhazy","3.58","30.4","30.4","21.7","17.4","0","0","0","0","0","0","0","0","0","23","16585","  3"
"2013-14","Fall","CS","1124","Intro to Media Computation","Monti","3.17","17.4","8.7","26.1","30.4","0","8.7","8.7","0","0","0","0","0","1","23","92064","  3"
"2014-15","Fall","CS","4124","Theory of Computation","Watson","2.47","13","4.3","13","21.7","8.7","4.3","8.7","4.3","0","8.7","4.3","8.7","4","23","82160","  3"
"2014-15","Fall","CS","2114","Softw Des & Data Structures","Perez-Quinonez","3.44","39.1","26.1","8.7","17.4","0","4.3","0","0","0","0","0","4.3","1","23","89142","  3"
"2014-15","Fall","CS","1054","Intro to Programming in Java","Lewis","3.46","26.1","39.1","21.7","4.3","4.3","0","0","0","0","0","0","4.3","0","23","89246","  3"
"2014-15","Spring","CS","2114","Softw Des & Data Structures","Barnette","2.88","4.3","13","17.4","21.7","13","17.4","8.7","4.3","0","0","0","0","3","23","12272","  3"
"2014-15","Spring","CS","5604","Info Storage and Ret","Fox","3.39","21.7","13","39.1","13","13","0","0","0","0","0","0","0","0","23","19519","  3"
"2015-16","Fall","CS","5044","Object-Oriented Pgmming Java","Edwards","3.44","43.5","13","8.7","17.4","8.7","0","8.7","0","0","0","0","0","0","23","86844","  3"
"2015-16","Spring","CS","1114","Intro to Software Design","Edwards","2.67","21.7","0","13","17.4","0","8.7","17.4","8.7","8.7","4.3","0","0","4","23","12496","  3"
"2015-16","Spring","CS","2114","Softw Des & Data Structures","Ellis","2.8","0","26.1","13","26.1","13","4.3","8.7","0","0","0","0","8.7","0","23","12511","  3"
"2015-16","Spring","CS","5704","Software Engineering","Kulczycki","3.72","47.8","34.8","0","17.4","0","0","0","0","0","0","0","0","0","23","12567","  3"
"2015-16","Spring","CS","5234","Advanced Parallel Computation","Sandu","3.66","52.2","17.4","8.7","17.4","4.3","0","0","0","0","0","0","0","0","23","19515","  3"
"2015-16","Spring","CS","1114","Intro to Software Design","Edwards","2.33","0","4.3","13","26.1","17.4","8.7","4.3","4.3","4.3","4.3","4.3","8.7","4","23","19559","  3"
"2016-17","Spring","CS","4704","Software Engineering Capstone","Edmison","3.99","95.7","4.3","0","0","0","0","0","0","0","0","0","0","0","23","12624","  3"
"2016-17","Spring","CS","3654","Intro Data Analytics & Visual","North","3.49","39.1","8.7","26.1","21.7","0","0","4.3","0","0","0","0","0","0","23","19213","  3"
"2017-18","Spring","CS","4284","Systems & Networking Capstone","Jung","3.74","13","87","0","0","0","0","0","0","0","0","0","0","1","23","12742","  3"
"2017-18","Spring","CS","4644","Creative Computing Studio","Harrison","3.53","21.7","34.8","26.1","13","4.3","0","0","0","0","0","0","0","0","23","12746","  3"
"2018-19","Fall","CS","4984","SS:Big Data Text Summarization","Fox","3.73","60.9","13","13","8.7","4.3","0","0","0","0","0","0","0","0","23","90196","  3"
"2018-19","Fall","CS","4644","Creative Computing Studio","Lee","3.66","34.8","39.1","13","13","0","0","0","0","0","0","0","0","0","23","90917","  3"
"2018-19","Spring","CS","3654","Intro Data Analytics & Visual","North","3.48","39.1","26.1","13","4.3","4.3","4.3","8.7","0","0","0","0","0","0","23","12815","  3"
"2019-20","Fall","CS","5704","Software Engineering","Kulczycki","3.38","39.1","26.1","8.7","13","0","0","8.7","0","0","0","0","4.3","0","23","82917","  3"
"2019-20","Fall","CS","5724","Models of HCI","Harrison","3.96","95.7","0","0","4.3","0","0","0","0","0","0","0","0","0","23","82918","  3"
"2019-20","Fall","CS","6604","TS: Digital Libraries","Fox","3.91","69.6","30.4","0","0","0","0","0","0","0","0","0","0","0","23","90122","  3"
"2019-20","Spring","CS","4114","Formal Languages","Mohammed","3.3","21.7","13","21.7","30.4","8.7","0","4.3","0","0","0","0","0","0","23","13027","  3"
"2019-20","Spring","CS","5664","Social Media Analytics","Ramakrishnan","3.73","60.9","13","13","8.7","4.3","0","0","0","0","0","0","0","0","23","13155","  3"
"2020-21","Fall","CS","4284","Systems & Networking Capstone","Nikolopoulos","3.59","39.1","17.4","26.1","17.4","0","0","0","0","0","0","0","0","0","23","83043","  3"
"2020-21","Fall","CS","5040","Intermed Data Struct/Algorithm","Edmison","3.59","69.6","0","13","8.7","4.3","0","0","0","0","0","0","4.3","0","23","91161","  3"
"2020-21","Spring","CS","1014","Intro Computational Thinking","Gautam","3.07","21.7","26.1","8.7","21.7","4.3","4.3","0","4.3","0","0","0","8.7","1","23","13046","  3"
"2020-21","Spring","CS","3414","Numerical Methods","Onufriev","2.84","13","26.1","13","13","4.3","8.7","8.7","0","0","4.3","0","8.7","3","23","13157","  3"
"2020-21","Spring","CS","5714","Usability Engineering","McCrickard","3.99","95.7","4.3","0","0","0","0","0","0","0","0","0","0","0","23","13307","  3"
"2020-21","Spring","CS","5814","Introduction to Deep Learning","Reddy","3.73","56.5","21.7","8.7","8.7","4.3","0","0","0","0","0","0","0","0","23","20423","  3"
"2021-22","Fall","CS","5834","Intro to Urban Computing","Ramakrishnan","3.73","47.8","26.1","21.7","4.3","0","0","0","0","0","0","0","0","0","23","83238","  3"
